A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,fickett_score-ORF,fickett_score-full-sequence,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis
6,1,1,6,0,7,0,6,1,0,0,0,3,3,1,19,4,10,0,1,7,5,4,2,1,0,0,7,2,0,5,9,4,0,3,5,3,7,0,3,0,3,4,3,0,0,6,3,8,1,0,2,0,1,2,10,8,4,6,7,4,15,13,6,0,3,0,3,1,0,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,1,0,0,0,2,6,4,7,0,4,0,0,2,3,0,5,0,0,0,0,0,0,0,1,6,0,0,1,4,0,1,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,5,1,2,0,0,2,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,4,1,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,6,1,3,8,0,0,0,0,1,0,3,0,0,6,0,0,4,0,3,1,0,1,2,1,2,3,9,1,0,1,11,1,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,0.33404,246.0000000000001,86.37735827169419,16220.0,4.5150093802659725,0.3333333333333332,3.620159331529314,1043.4759220988285,1045.6032962176546,38.18850020329994,52.915126573288575,86.37735827169419,216.0309911487421,16215.484990619734,1093286.2530612245,163.11586457545351,81.55793228772676,4.241772041052147,0.45891612354766326,0.16681803044921653
7,1,5,7,3,6,0,3,4,0,3,1,4,3,4,14,6,3,3,1,4,4,2,4,5,0,0,3,2,1,3,3,6,6,2,6,0,5,0,2,1,2,4,2,4,0,3,1,5,3,0,2,1,1,4,6,6,2,5,6,5,8,6,4,2,3,1,1,1,0,0,0,3,0,1,1,1,1,1,4,1,1,1,0,0,6,0,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,1,0,0,0,3,3,0,0,1,3,5,3,3,0,5,0,1,0,0,0,3,1,0,2,0,0,0,1,0,3,0,0,1,3,0,1,0,2,0,0,0,1,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,2,0,1,0,0,2,1,0,0,1,5,1,3,0,2,0,0,1,1,3,0,0,3,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,2,1,0,0,0,1,4,0,0,1,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,2,1,2,2,1,5,0,0,1,0,1,0,1,1,0,4,0,3,2,0,1,1,1,1,2,2,2,2,2,0,0,1,5,0,0,3,1,54,54,0.0,54.0,0.0,42.592592592592595,42.592592592592595,0.0,42.592592592592595,0.0,0.49439999999999995,0.40902000000000005,221.00000000000006,142.66237261186586,12673.0,9.698907217774206,0.33333333333333326,3.173706050769016,848.0731100559668,849.9983636347886,53.434309029904135,81.8687616522453,142.66237261186586,206.67570526961188,12663.301092782225,722497.2181818181,124.80694361736658,62.40347180868329,3.8374348871310704,0.2771139414488609,0.2247366248124987
3,0,1,3,0,8,0,4,1,0,2,0,1,4,1,14,8,8,0,2,8,9,0,6,2,0,0,6,0,6,9,5,6,0,0,6,0,10,0,2,0,3,5,1,3,0,3,4,1,1,1,1,4,2,5,12,4,4,9,7,0,15,8,9,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,8,4,2,1,7,0,0,0,4,0,4,0,0,0,0,0,0,2,0,8,0,0,0,7,1,0,1,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,2,0,3,1,0,4,4,1,0,0,5,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,2,5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,0,2,0,0,1,0,2,2,0,4,0,8,4,0,0,0,0,0,0,4,2,0,6,0,2,5,0,0,0,0,0,0,0,6,0,9,0,0,0,8,1,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668000000000001,0.38851,241.00000000000023,80.50372340452324,15663.0,3.7812890573302536,0.333333333333333,3.661113706059766,1019.7617368777866,1021.8840320701757,31.025244686781768,44.71926267334803,80.50372340452324,178.24451756676564,15659.21871094267,1044246.975,133.5252548934176,66.7626274467088,4.231376501567575,0.4721581643773079,0.1262207598499808
2,3,1,5,0,4,0,3,2,0,1,4,5,5,3,10,5,4,1,2,4,4,2,4,2,0,0,3,1,1,2,7,5,0,0,4,1,4,0,5,0,2,3,0,3,0,7,3,8,0,2,6,2,0,1,9,4,5,5,6,5,11,8,11,1,0,0,1,0,0,1,2,0,0,0,1,2,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,2,1,0,2,1,0,0,4,1,0,1,1,1,4,2,3,1,4,0,0,0,2,0,2,0,0,1,0,2,0,0,0,4,0,0,0,4,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,4,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,2,1,0,0,1,2,3,0,1,4,0,0,0,0,1,0,0,1,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,1,2,5,0,2,3,0,0,1,0,0,0,5,1,0,4,0,0,3,0,3,0,1,1,3,1,2,2,6,0,0,1,7,3,1,5,2,21,9,6.0,15.0,0.4,44.44444444444444,19.047619047619047,12.698412698412698,31.746031746031747,0.39999999999999997,0.783,0.40658,214.00000000000003,129.22049497861897,12750.0,6.428351993038616,0.33333333333333326,3.183028603808425,866.7214085275614,868.7535834357142,47.060085860646886,67.70578076686412,129.22049497861897,210.4273713206137,12743.571648006962,754732.7887323943,142.7215905537496,71.3607952768748,4.0501000398484175,0.293448982062447,0.2396683062594791
6,2,3,5,2,4,1,4,3,0,1,5,1,4,6,15,6,4,1,1,4,5,1,1,0,0,0,6,3,1,3,6,3,2,0,5,2,4,0,5,1,2,1,0,4,0,4,1,8,4,7,5,3,1,0,5,7,3,2,2,9,5,3,9,2,1,3,0,0,1,0,1,0,1,0,2,3,0,0,2,0,0,0,2,0,4,0,0,1,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,1,0,0,1,0,1,2,3,1,1,1,4,4,2,5,1,4,1,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,1,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1,1,0,0,1,0,0,1,0,2,1,0,2,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,2,0,1,0,0,0,0,1,0,2,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,1,3,1,1,3,2,0,0,2,1,0,1,5,3,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,4,1,0,2,0,2,0,1,1,0,1,0,0,1,0,1,6,1,1,1,1,0,0,4,0,0,0,3,2,0,4,3,9,9,0.0,9.0,0.0,22.22222222222222,22.22222222222222,0.0,22.22222222222222,0.0,0.7116999999999999,0.40566,215.00000000000003,132.97794394387188,12693.0,34.68961168395964,0.3333333333333333,3.1211802420694053,859.0308492714332,861.0355914360487,60.28185498789402,82.89317950459993,132.97794394387188,204.83036231835732,12658.31038831604,741382.2897196262,121.93718281375739,60.968591406878694,3.995492322192712,0.286446253213234,0.252698105149189
6,2,0,4,6,0,0,2,3,0,1,4,6,4,6,9,4,2,2,2,2,1,0,1,0,0,0,2,1,4,2,3,0,0,2,2,1,1,1,2,2,1,0,3,4,0,1,2,6,4,5,13,1,5,0,3,6,0,0,0,6,3,2,16,0,1,2,3,0,0,0,2,0,0,0,0,0,2,0,2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,3,1,0,2,3,1,0,0,4,1,0,1,1,1,2,5,2,0,0,2,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,1,1,0,1,2,0,0,0,5,4,3,1,5,0,0,1,0,2,0,0,3,0,0,0,0,1,1,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,0,2,0,0,0,6,1,2,7,84,57,13.5,70.5,0.19148936170212766,28.07017543859649,25.0,1.5350877192982448,26.535087719298247,0.057851239669421455,0.881,0.33158,175.00000000000014,109.43587892979495,9225.0,21.596102383627482,0.3333333333333331,2.9005883749391987,689.688335409553,691.667359091192,55.50765082281817,66.40922927986567,109.43587892979495,162.45873339534512,9203.403897616372,478403.7356321839,96.04950411547945,48.024752057739725,3.9410762023403,0.2851902129007518,0.2616105688135242
5,0,2,6,2,0,1,1,2,0,1,2,9,1,2,4,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,3,1,2,0,0,0,1,2,1,1,2,1,2,1,7,2,1,7,0,0,1,0,2,1,1,1,2,0,1,3,2,0,0,3,0,0,0,0,0,0,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,5,0,2,2,1,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,2,1,1,3,1,0,0,1,0,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,15,9,3.0,12.0,0.25,26.666666666666668,22.22222222222222,2.222222222222223,24.444444444444443,0.09090909090909095,0.4647,0.28581,95.00000000000001,60.10587038760246,2769.0,10.753055977866321,0.3333333333333333,2.091365265839723,278.46364215099965,279.9409132185166,29.83112186929101,36.67666228203971,60.10587038760246,84.45084971874736,2758.246944022134,78366.91489361702,47.774187436707656,23.887093718353828,2.931196233168417,0.37592839060988653,0.2433778028758652
3,1,1,4,1,3,1,2,1,0,1,1,5,4,1,3,1,1,1,1,1,2,0,0,1,1,1,0,2,1,2,3,2,1,1,1,1,0,1,1,0,1,0,1,2,0,1,0,3,2,1,6,2,0,0,3,1,1,0,3,5,0,1,8,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,1,1,0,2,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,3,1,0,4,9,9,0.0,9.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,0.6527,0.33369,103.00000000000006,58.29464177268498,3103.0,10.32301348907798,0.33333333333333315,2.183588188144697,300.69918523334906,302.1696056658169,33.187311083658976,40.684948341169644,58.29464177268498,91.51838203488255,3092.6769865109222,91306.4705882353,50.833433693712905,25.416716846856453,2.919409565372319,0.44601409404507786,0.21546919287014224
4,1,4,3,5,0,0,1,2,2,6,3,7,4,4,4,1,0,4,3,1,1,0,1,1,0,0,0,5,0,2,1,3,2,0,5,0,1,0,4,1,2,2,2,5,0,7,7,5,2,3,11,1,1,0,4,6,2,2,9,5,2,5,8,2,0,0,2,0,1,0,0,1,0,2,1,0,0,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,2,3,0,1,0,2,2,1,2,2,2,1,0,1,2,1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,2,0,1,1,1,2,0,0,0,0,1,1,3,2,4,0,1,2,1,1,2,1,1,0,0,1,0,1,0,2,4,1,2,4,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,2,0,1,3,1,0,0,1,1,0,0,1,3,0,1,5,1,0,2,2,0,0,0,2,2,1,2,0,4,0,3,1,39,9,12.569805089976535,26.0,0.48345404192217445,40.0,11.11111111111111,13.270605116366934,29.85754985754986,0.4444639690691597,0.9006000000000001,0.42580999999999997,181.00000000000003,106.25387394478068,9379.0,4.29048372177903,0.3333333333333333,2.923497030341132,692.1286007672273,694.0485173562756,46.48569444350426,63.37136496928336,106.25387394478068,166.09260325116068,9374.70951627822,481703.34444444446,102.72123828187732,51.36061914093866,3.8239149213658963,0.32398369019440737,0.22103419690811912
4,1,3,3,3,0,0,2,3,2,5,5,8,3,5,4,1,0,2,4,0,1,0,0,3,0,0,1,3,0,1,4,6,1,5,4,1,0,1,4,2,2,4,1,4,1,7,4,1,2,5,9,4,3,0,2,4,4,3,7,4,1,5,4,1,0,2,1,0,0,1,0,1,0,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,2,0,0,3,0,1,2,2,1,3,1,3,1,1,0,1,4,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,3,0,1,0,0,0,2,4,0,1,0,0,2,0,1,2,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,0,1,1,0,0,0,2,0,2,1,0,0,0,1,0,2,1,0,0,0,1,0,2,5,0,2,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2,2,1,2,4,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,1,1,0,0,2,3,0,3,1,1,0,2,1,0,0,0,1,1,1,3,0,0,1,2,1,33,12,9.273618495495704,20.0,0.4636809247747852,46.666666666666664,39.39393939393939,3.037869341782336,42.57575757575758,0.07135209130164917,0.9831000000000001,0.47811,180.0000000000001,119.5967477524976,8940.0,9.030766363090873,0.33333333333333315,2.8719628345408683,659.837858871405,661.6784143542438,54.74560360503187,73.86703710455616,119.5967477524976,179.86493981930138,8930.96923363691,437818.32402234635,105.99790271474522,52.99895135737261,3.665765882618915,0.2746277048310792,0.27723738853008345
5,2,4,4,2,1,2,2,1,2,6,4,4,0,6,8,1,0,1,4,1,0,0,2,1,0,0,1,3,1,0,6,6,0,0,6,2,0,0,3,1,2,5,2,6,0,5,2,7,4,3,6,3,1,1,1,4,3,2,6,5,5,6,8,2,0,1,2,0,0,1,1,0,1,2,0,0,1,1,2,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,2,2,0,0,0,4,1,2,0,1,0,0,0,0,1,1,2,2,2,0,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,1,2,4,0,2,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,1,2,2,1,0,1,0,1,0,0,5,0,0,0,0,1,1,3,0,1,1,0,0,2,1,2,2,2,0,0,2,0,1,0,2,2,1,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,1,2,0,0,1,0,0,0,2,2,1,3,0,2,0,1,2,1,0,2,2,4,0,1,1,1,0,4,3,42,9,14.352700094407323,22.0,0.6523954588366965,46.666666666666664,22.22222222222222,9.993138935727437,34.07407407407407,0.29327690354852265,0.8674,0.45805,183.0,106.15774446621334,9527.0,13.575289488182053,0.3333333333333333,2.8799832406090253,696.3935668858522,698.3041152410871,67.79326253426039,78.15045787805106,106.15774446621334,184.87739622006956,9513.424710511817,487628.6373626374,106.7269383420185,53.36346917100925,3.8054293272450943,0.33102943157880466,0.33527746814088677
3,1,5,5,6,1,2,3,0,0,3,2,4,1,0,6,1,1,3,5,1,0,1,0,2,1,1,0,1,3,1,5,1,1,2,0,0,0,2,2,3,2,3,1,5,1,0,3,5,7,0,2,3,1,0,4,1,3,1,2,5,3,1,8,1,2,0,0,1,0,0,0,1,2,2,0,2,2,0,1,1,2,2,1,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,3,0,1,2,0,0,1,0,1,0,0,0,0,2,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,3,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,2,4,0,0,3,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,2,0,0,3,0,1,1,1,0,0,0,1,2,1,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436,0.35212,143.99999999999997,92.0,5616.0,8.0,0.3333333333333334,2.5360297916816226,463.3270982793905,464.9443007470925,47.0376186712555,52.168557689018726,92.0,132.1736489729192,5608.0,216173.2027972028,80.00509128390048,40.00254564195024,3.2175492936068792,0.3366951783725166,0.2621459578455598
4,2,5,2,2,1,2,0,3,0,1,5,4,1,5,8,3,2,1,3,1,1,1,1,0,0,1,1,0,0,0,3,2,2,4,2,0,0,0,2,2,1,1,3,6,1,0,2,4,3,2,3,2,1,0,5,2,2,1,4,9,2,3,1,2,0,0,2,0,0,0,2,1,0,0,4,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,2,2,0,0,0,1,0,2,0,0,3,2,2,1,2,1,0,2,0,0,0,0,2,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,3,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,2,1,0,1,1,1,0,0,1,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,1,1,0,0,1,0,2,0,1,1,1,1,2,5,0,1,0,1,1,1,0,1,0,0,1,0,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.5147999999999999,0.36444,138.99999999999997,84.68989468685862,5379.0,21.453367846111675,0.3333333333333334,2.4867554430498195,450.2354939362289,451.86383738492714,48.823827692502746,54.88030113773313,84.68989468685862,132.18629764162958,5357.546632153888,204180.92753623187,77.30599650389645,38.652998251948226,3.239104272922511,0.36187799081540517,0.2697056627383366
